ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[header]Hit	AOI[top_menu]Hit	AOI[image]Hit	AOI[info1]Hit	AOI[info2]Hit	AOI[Rectangle 8]Hit	AOI[Rectangle 10]Hit	AOI[Rectangle 11]Hit	AOI[Rectangle 12]Hit	AOI[Rectangle 13]Hit	AOI[Rectangle 14]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									1122399	16:06:52.469	1491572997821109																52		Fixation	283	1176	1090												1763	1166	593	1179	637	1172	615	1165	1098	320.63	167.20	324.36	155.05	322.49	161.12	201.23	168.54	602.78	264.07	167.00	604.66					616.33	616.33	2.63	2.61	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									1122783	16:06:52.852	1491572998204486																53		Fixation	83	1155	1471												1786	1145	983	1180	986	1162	984	1155	1467	314.84	59.73	324.49	58.77	319.67	59.25	201.15	167.81	602.22	263.88	166.40	604.23					615.60	615.60	2.63	2.59	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									1122916	16:06:52.985	1491572998337486																54		Fixation	117	1011	1434												1794	1039	930	1014	961	1026	945	1019	1428	285.68	74.26	278.99	65.79	282.34	70.03	200.68	167.82	602.16	263.41	166.51	604.16					615.59	615.59	2.55	2.63	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									1123149	16:06:53.218	1491572998570743																55		Fixation	67	456	1176												1808			478	706	478	706	471	1189			131.57	136.09						261.68	166.88	603.96						0.00		2.66	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									1123249	16:06:53.318	1491572998670722																56		Fixation	234	425	1119												1814	446	628	440	625	443	626	436	1109	122.80	157.52	120.94	158.30	121.87	157.91	198.89	168.09	602.19	261.60	166.81	603.68					615.88	615.88	2.62	2.66	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									1123533	16:06:53.602	1491572998954272																57		Fixation	167	459	1324												1831	467	819	468	826	467	822	460	1305	128.51	104.75	128.67	102.86	128.59	103.80	199.33	166.00	603.12	261.99	164.68	603.76					616.13	616.13	2.64	2.69	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									1123733	16:06:53.802	1491572999154236																58		Fixation	167	486	1264												1843	470	806	496	760	483	783	476	1266	129.34	108.58	136.38	121.02	132.86	114.80	200.37	165.39	605.10	263.08	164.11	605.44					617.74	617.74	2.73	2.68	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									1123933	16:06:54.002	1491572999354252																59		Fixation	67	443	1651												1855	428	933	476	953	452	943	445	1654	117.72	73.54	130.93	67.98	124.33	70.76	200.78	165.36	604.94	263.44	163.82	605.49					617.53	617.53	2.65	2.73	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1124232	16:06:54.302	1491572999654174																60		Fixation	67	517	1479												1873	526	659	532	674	529	666	522	1491	144.63	148.91	146.35	144.90	145.49	146.91	200.62	165.82	604.69	263.27	164.24	605.32					617.44	617.44	2.72	2.67	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1124316	16:06:54.385	1491572999737531																61		Fixation	217	534	1435												1878	512	598	555	616	533	607	526	1432	140.76	165.73	152.59	160.85	146.67	163.29	200.84	166.24	605.03	263.49	164.67	605.74					617.86	617.86	2.65	2.64	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1124583	16:06:54.652	1491573000004439																62		Fixation	250	453	1479												1894	468	660	481	650	474	655	467	1480	128.80	148.55	132.41	151.44	130.61	149.99	200.90	166.03	605.71	263.57	164.44	606.31					618.45	618.45	2.70	2.66	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1124866	16:06:54.935	1491573000287704																63		Fixation	167	428	1525												1911	425	690	442	713	433	701	426	1526	116.92	140.31	121.43	133.99	119.18	137.15	200.63	166.22	606.06	263.35	164.54	606.48					618.86	618.86	2.68	2.76	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1125099	16:06:55.169	1491573000521029																64		Fixation	217	592	1533												1925	596	709	619	685	607	697	600	1522	163.86	135.16	170.32	141.72	167.09	138.44	200.76	166.15	606.36	263.46	164.68	606.87					619.12	619.12	2.73	2.69	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1125416	16:06:55.485	1491573000837687																65		Fixation	167	430	1610												1944	435	796	460	787	447	791	440	1616	119.57	111.14	126.49	113.76	123.03	112.45	200.58	166.01	605.89	263.29	164.54	606.50					618.65	618.65	2.74	2.67	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1125749	16:06:55.819	1491573001171041																66		Fixation	133	535	1796												1964	527	994	551	971	539	982	532	1807	145.02	56.71	151.42	63.10	148.22	59.91	200.89	165.43	605.11	263.57	163.91	605.66					617.70	617.70	2.70	2.67	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1125983	16:06:56.052	1491573001404264																67		Fixation	67	501	1801												1978	506	976	523	978	514	977	507	1802	139.07	61.61	143.80	61.10	141.44	61.36	200.78	165.54	605.43	263.54	164.04	605.82					618.05	618.05	2.73	2.63	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1126099	16:06:56.169	1491573001520925																68		Fixation	67	859	1797												1985	851	969	883	969	867	969	860	1794	234.00	63.52	242.81	63.65	238.40	63.58	201.84	165.45	605.12	264.57	163.90	605.77					617.62	617.62	2.65	2.63	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1126483	16:06:56.552	1491573001904371																69		Fixation	183	1063	1461												2008	1062	615	1106	614	1084	614	1077	1439	292.14	161.06	304.24	161.25	298.19	161.16	203.30	166.21	604.75	265.97	164.58	606.29					617.34	617.34	2.61	2.56	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1126699	16:06:56.769	1491573002121055																70		Fixation	283	1046	1461												2021	1030	633	1069	641	1049	637	1042	1462	283.34	156.17	293.95	153.86	288.65	155.01	204.67	166.44	604.65	267.39	164.64	606.57					617.17	617.17	2.60	2.60	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1127032	16:06:57.102	1491573002454195																71		Fixation	200	1112	1462												2041	1117	613	1130	642	1123	627	1116	1452	307.12	161.56	310.86	153.48	308.99	157.52	206.46	166.22	604.49	269.18	164.40	607.61					616.78	616.78	2.61	2.61	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1127266	16:06:57.335	1491573002687529																72		Fixation	300	1208	1463												2055	1194	635	1244	647	1219	641	1212	1466	328.29	155.53	342.02	152.12	335.16	153.83	207.35	166.48	605.87	270.02	164.72	609.78					618.09	618.09	2.58	2.53	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1127682	16:06:57.752	1491573003104245																73		Fixation	217	1259	1455												2080	1267	592	1280	640	1273	616	1266	1441	348.42	167.44	351.93	154.06	350.17	160.75	207.56	166.45	605.65	270.25	164.67	609.62					617.85	617.85	2.57	2.54	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1127966	16:06:58.035	1491573003387655																74		Fixation	233	1189	1457												2097	1192	621	1211	640	1201	630	1194	1455	327.86	159.26	333.02	154.17	330.44	156.72	207.04	166.30	604.82	269.70	164.56	608.66					617.07	617.07	2.65	2.60	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1128216	16:06:58.285	1491573003637665																75		Fixation	267	1239	1456												2112	1226	626	1261	637	1243	631	1236	1456	337.16	158.09	346.72	155.04	341.94	156.56	206.75	166.06	603.99	269.45	164.49	607.83					616.24	616.24	2.70	2.58	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1128733	16:06:58.802	1491573004154342																76		Fixation	100	1159	1460												2143	1164	620	1156	660	1160	640	1153	1465	320.26	159.69	317.81	148.64	319.03	154.16	206.02	166.72	603.44	268.74	165.16	607.17					615.96	615.96	2.62	2.60	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1128866	16:06:58.935	1491573004287675																77		Fixation	317	1231	1461												2151	1215	631	1269	627	1242	629	1235	1454	334.06	156.48	348.98	157.63	341.52	157.06	206.57	166.77	603.66	269.28	165.12	607.50					616.14	616.14	2.65	2.58	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1129216	16:06:59.285	1491573004637585																78		Fixation	717	1262	1460												2172	1248	622	1282	633	1265	627	1258	1452	343.32	159.06	352.59	155.96	347.95	157.51	207.19	166.52	603.54	269.91	164.97	607.46					615.89	615.89	2.63	2.53	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1129966	16:07:00.035	1491573005387660																79		Fixation	433	1062	1460												2217	1047	614	1103	637	1075	625	1068	1450	288.03	161.21	303.36	154.87	295.70	158.04	206.75	165.72	604.41	269.42	164.19	608.23					616.54	616.54	2.57	2.58	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1130432	16:07:00.502	1491573005854267																80		Fixation	117	1042	1484												2245	1026	659	1058	658	1042	658	1035	1483	282.18	149.03	291.10	149.25	286.64	149.14	207.02	165.75	605.10	269.74	164.07	608.64					617.18	617.18	2.63	2.59	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1130649	16:07:00.719	1491573006070952																81		Fixation	633	1178	1460												2258	1183	608	1193	638	1188	623	1181	1448	325.35	162.95	328.03	154.77	326.69	158.86	207.25	165.93	604.85	269.98	164.17	608.37					616.97	616.97	2.61	2.56	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1131299	16:07:01.369	1491573006720875																82		Fixation	167	1136	1530												2297	1121	692	1157	719	1139	705	1132	1530	308.45	139.88	318.27	132.42	313.36	136.15	207.18	165.66	604.70	269.88	164.04	608.44					616.75	616.75	2.63	2.61	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1132133	16:07:02.202	1491573007554773																83		Fixation	167	1066	1432												2347	1086	608	1072	600	1079	604	1072	1429	298.81	163.05	294.81	165.11	296.81	164.08	207.95	166.15	605.44	270.45	164.27	608.73					617.53	617.53	2.60	2.62	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1132366	16:07:02.436	1491573007788083																84		Fixation	233	1172	1494												2361	1195	670	1197	679	1196	674	1189	1499	328.71	145.75	329.26	143.45	328.98	144.60	208.17	165.92	604.95	270.79	164.14	608.61					616.98	616.98	2.58	2.60	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1132616	16:07:02.686	1491573008037993																85		Fixation	167	1198	1488												2376	1211	653	1202	659	1206	656	1199	1481	333.00	150.45	330.55	148.90	331.77	149.67	208.14	165.88	604.89	270.87	164.03	608.44					616.91	616.91	2.57	2.53	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1132866	16:07:02.936	1491573008287954																86		Fixation	400	1000	1522												2391	1000	691	1010	692	1005	691	998	1516	274.94	139.97	277.79	139.72	276.36	139.85	207.32	165.73	604.77	269.99	163.89	608.08					616.83	616.83	2.54	2.54	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1133316	16:07:03.386	1491573008738272																87		Fixation	300	1105	1523												2418	1124	693	1112	726	1118	709	1111	1534	309.24	139.64	305.94	130.35	307.59	135.00	207.64	165.81	605.09	270.37	164.04	608.61					617.12	617.12	2.59	2.60	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1133666	16:07:03.736	1491573009088086																88		Fixation	250	1161	1513												2439	1151	674	1171	694	1161	684	1154	1509	316.68	144.65	321.97	139.35	319.33	142.00	207.93	165.78	604.78	270.64	163.91	608.15					616.80	616.80	2.60	2.60	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1133950	16:07:04.019	1491573009371399																89		Fixation	317	1260	1510												2456			1264	684	1264	684	1257	1509			347.75	142.15						270.94	163.95	607.99						0.00		2.64	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1134316	16:07:04.386	1491573009738064																90		Fixation	200	1296	1521												2478	1313	682	1317	712	1315	697	1308	1522	361.22	142.48	362.18	134.44	361.70	138.46	208.19	166.02	605.65	270.93	164.29	609.40					617.67	617.67	2.67	2.60	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1134616	16:07:04.686	1491573010038138																91		Fixation	250	1364	1513												2496	1366	657	1378	705	1372	681	1365	1506	375.74	149.52	378.98	136.33	377.36	142.92	208.38	166.08	605.85	271.12	164.30	609.43					617.86	617.86	2.59	2.59	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester07	tester07	07/04/2017	2917448	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1134900	16:07:04.969	1491573010321451																92		Fixation	350	1313	1517												2513	1289	702	1350	686	1319	694	1312	1519	354.48	137.12	371.27	141.42	362.87	139.27	208.34	166.10	606.13	271.03	164.24	609.66					618.13	618.13	2.68	2.61	0	0				
